Fullclient	link_description	text	16	0	0	1	0
Fullclient	link_id	varchar	100	0	0	1	0
Fullclient	link_date	varchar	100	0	0	1	0
fullclientsplit	link_name	varchar	100	0	0	1	0
fullclientsplit	link_address	text	16	0	0	1	0
fullclientsplit	link_description	text	16	0	0	1	0
fullclientsplit	link_id	varchar	100	0	0	1	0
fullclientsplit	link_date	varchar	100	0	0	1	0
FullUserInfo	UserNum	int	4	10	0	0	1
FullUserInfo	UserName	varchar	20	0	0	0	0
FullUserInfo	UserID	varchar	20	0	0	0	0
FullUserInfo	UserPass	varchar	20	0	0	0	0
FullUserInfo	UserPass2	varchar	20	0	0	0	0
FullUserInfo	BodyID	varchar	18	0	0	0	0
FullUserInfo	Sex	varchar	2	0	0	0	0
FullUserInfo	Email	varchar	50	0	0	0	0
FullUserInfo	BirthY	varchar	4	0	0	0	0
FullUserInfo	BirthM	varchar	2	0	0	0	0
FullUserInfo	BirthD	varchar	2	0	0	0	0
FullUserInfo	TEL	varchar	15	0	0	0	0
FullUserInfo	Mobile	varchar	13	0	0	1	0
FullUserInfo	QQ	varchar	13	0	0	1	0
FullUserInfo	MSN	varchar	50	0	0	1	0
FullUserInfo	City1	varchar	20	0	0	0	0
FullUserInfo	City2	varchar	20	0	0	0	0
FullUserInfo	Post	varchar	6	0	0	1	0
FullUserInfo	Address	varchar	60	0	0	1	0
FullUserInfo	SafeId	varchar	12	0	0	0	0
FullUserInfo	BodyID2	varchar	18	0	0	1	0
gmc	username	nvarchar	100	0	0	1	0
gmc	session	varchar	-1	0	0	1	0
gmc	sesexp	varchar	-1	0	0	1	0
HelpDesk	TicketNum	int	4	10	0	0	0
HelpDesk	UserName	varchar	20	0	0	0	0
HelpDesk	Subject	varchar	40	0	0	0	0
HelpDesk	Severity	int	4	10	0	0	0
HelpDesk	Problem	varchar	5000	0	0	1	0
HelpDesk	Date	datetime	8	23	3	0	0
HelpDesk	CaseStatus	int	4	10	0	0	0
HelpDesk	Reply	varchar	5000	0	0	1	0
htlog	id	int	4	10	0	0	1
htlog	aname	varchar	50	0	0	0	0
htlog	IPAddress	varchar	50	0	0	0	0
htlog	LogDate	datetime	8	23	3	0	0
IPInfo	IpAddress	varchar	23	0	0	0	0
IPInfo	UserNum	int	4	10	0	0	0
IPInfo	IdxIP	int	4	10	0	0	1
IPInfo	UseAvailable	int	4	10	0	1	0
item	ItemID	varchar	50	0	0	1	0
item	ItemMain	varchar	50	0	0	1	0
item	ItemSub	varchar	50	0	0	1	0
item	ItemName	text	16	0	0	1	0
item	ItemDescription	text	16	0	0	1	0
item	ItemImage	varchar	50	0	0	1	0
item	ItemNum	bigint	8	19	0	0	1
LogAction	ActionNum	bigint	8	19	0	0	1
LogAction	ChaNum	int	4	10	0	0	0
LogAction	Type	int	4	10	0	0	0
LogAction	TargetNum	int	4	10	0	0	0
LogAction	TargetType	int	4	10	0	0	0
LogAction	BrightPoint	int	4	10	0	0	0
LogAction	LifePoint	int	4	10	0	0	0
LogAction	ExpPoint	money	8	19	4	0	0
LogAction	ActionMoney	money	8	19	4	0	0
LogAction	ActionDate	datetime	8	23	3	0	0
LogGameTime	GameTimeNum	bigint	8	19	0	0	1
LogGameTime	LogDate	datetime	8	23	3	0	0
LogGameTime	GameTime	int	4	10	0	0	0
LogGameTime	UserID	varchar	20	0	0	1	0
LogGameTime	UserNum	int	4	10	0	1	0
LogGameTime	SGNum	int	4	10	0	1	0
LogGameTime	SvrNum	int	4	10	0	1	0
LogGameTime	ChaNum	int	4	10	0	1	0
LogGmCmd	GmCmdNum	int	4	10	0	0	1
LogGmCmd	LogDate	datetime	8	23	3	1	0
LogGmCmd	GmCmd	varchar	200	0	0	1	0
LogGmCmd	UserNum	int	4	10	0	1	0
LogGmCmd	userip	varchar	50	0	0	1	0
LoginFails	IP	varchar	20	0	0	1	0
LoginFails	UserID	varchar	50	0	0	1	0
LoginFails	Time	varchar	50	0	0	1	0
LogLogin	LoginNum	bigint	8	19	0	0	1
LogLogin	UserNum	int	4	10	0	0	0
LogLogin	UserID	varchar	20	0	0	0	0
LogLogin	LogInOut	int	4	10	0	0	0
LogLogin	LogDate	datetime	8	23	3	1	0
LogLogin	LogIpAddress	varchar	23	0	0	1	0
LogServerState	SvrStateNum	int	4	10	0	0	1
LogServerState	LogDate	datetime	8	23	3	0	0
LogServerState	UserNum	int	4	10	0	0	0
LogServerState	UserMaxNum	int	4	10	0	0	0
LogServerState	SvrNum	int	4	10	0	0	0
LogServerState	SGNum	int	4	10	0	0	0
LVList	lvid	int	4	10	0	0	1
LVList	Chaskill	int	4	10	0	1	0
LVList	Chalevel	int	4	10	0	1	0
LVList	ChaRemain	int	4	10	0	1	0
Manage	ID	int	4	10	0	0	1
Manage	UserName	varchar	50	0	0	0	0
Manage	UserPass	varchar	50	0	0	0	0
Manage	UserQX	varchar	100	0	0	1	0
Manage	online	char	10	0	0	1	0
MuWeb_des_vote	vote_name	varchar	100	0	0	0	0
MuWeb_des_vote	vote_link	varchar	100	0	0	0	0
MuWeb_des_vote	vote_img	varchar	100	0	0	0	0
MuWeb_des_vote	vote_date	varchar	100	0	0	0	0
MuWeb_des_vote	vote_unid	varchar	100	0	0	0	0
MuWeb_des_vote_count_acc	vote_acc	varchar	50	0	0	0	0
MuWeb_des_vote_count_acc	vote_count	varchar	50	0	0	0	0
MuWeb_des_vote_count_acc	vote_newdate	varchar	50	0	0	0	0
MuWeb_des_vote_count_acc	vote_newhour	varchar	50	0	0	0	0
MuWeb_des_vote_count_acc	vote_id	varchar	50	0	0	0	0
MuWeb_des_vote_hours	vote_hours	varchar	50	0	0	0	0
MuWeb_des_vote_hours	vote_how	varchar	50	0	0	0	0
MuWeb_des_vote_log	memb___id	varchar	50	0	0	0	0
MuWeb_des_vote_log	vote_credits	varchar	50	0	0	0	0
MuWeb_des_vote_log	vote_resets	varchar	50	0	0	0	0
MuWeb_des_vote_log	vote_levels	varchar	50	0	0	0	0
MuWeb_des_vote_log	vote_date	varchar	50	0	0	0	0
MuWeb_des_vote_log	vote_link	varchar	50	0	0	0	0
MuWeb_des_vote_log	vote_ip	varchar	50	0	0	0	0
MuWeb_des_vote_logs	memb___id	varchar	50	0	0	0	0
MuWeb_des_vote_logs	vote_what	varchar	50	0	0	0	0
MuWeb_des_vote_logs	vote_date	varchar	50	0	0	0	0
MuWeb_des_vote_logs	vote_link	varchar	50	0	0	0	0
MuWeb_des_vote_logs	vote_alink	varchar	50	0	0	0	0
MuWeb_des_vote_logs	vote_ip	varchar	50	0	0	0	0
MuWeb_des_vote_logs	unid	varchar	50	0	0	0	0
MuWeb_des_vote_set	vote_credit	varchar	50	0	0	0	0
MuWeb_des_vote_set	vote_credits	varchar	50	0	0	0	0
MuWeb_des_vote_set	vote_reset	varchar	50	0	0	0	0
MuWeb_des_vote_set	vote_resets	varchar	50	0	0	0	0
MuWeb_des_vote_set	vote_level	varchar	50	0	0	0	0
MuWeb_des_vote_set	vote_levels	varchar	50	0	0	0	0
MuWeb_des_vote_set	vote_lvlup	varchar	50	0	0	0	0
MuWeb_des_vote_set	vote_lvlupmg	varchar	50	0	0	0	0
MuWeb_des_vote_set	max_level	varchar	50	0	0	0	0
MuWeb_des_vote_set	max_reset	varchar	50	0	0	0	0
MuWeb_des_vote_set	max_credits	varchar	50	0	0	0	0
newcheckid	Id	varchar	18	0	0	0	0
newcheckid	CreateDate	datetime	8	23	3	1	0
NewType	id	int	4	10	0	0	0
NewType	TypeName	nvarchar	100	0	0	0	0
NewType	lx	nvarchar	20	0	0	0	0
PassCheckLog	id	int	4	10	0	0	1
PassCheckLog	ts	datetime	8	23	3	1	0
PassCheckLog	uid	varchar	50	0	0	1	0
PassCheckLog	pw	varchar	50	0	0	1	0
PassCheckLog	nation	int	4	10	0	1	0
PassCheckLog	ret	int	4	10	0	1	0
patches	link_name	varchar	100	0	0	1	0
patches	link_address	text	16	0	0	1	0
patches	link_description	text	16	0	0	1	0
patches	link_id	varchar	100	0	0	1	0
patches	link_date	varchar	100	0	0	1	0
plusx	PlusID	int	4	10	0	1	0
plusx	Plus	varchar	50	0	0	1	0
plusx	Hex	varchar	50	0	0	1	0
rvslot	id	int	4	10	0	1	0
rvslot	rvslot	varchar	50	0	0	1	0
rvslot	hex	varchar	50	0	0	1	0
rvslot	hexnum	varchar	2	0	0	1	0
ServerGroup	SGNum	int	4	10	0	0	0
ServerGroup	SGName	varchar	50	0	0	0	0
ServerGroup	OdbcName	varchar	50	0	0	0	0
ServerGroup	OdbcUserID	varchar	20	0	0	0	0
ServerGroup	OdbcPassword	varchar	20	0	0	0	0
ServerGroup	OdbcLogName	varchar	50	0	0	0	0
ServerGroup	OdbcLogUserID	varchar	20	0	0	0	0
ServerGroup	OdbcLogPassword	varchar	20	0	0	0	0
ServerInfo	SGNum	int	4	10	0	0	0
ServerInfo	SvrNum	int	4	10	0	0	0
ServerInfo	SvrType	int	4	10	0	0	0
ShopGoumaiInfo	ID	int	4	10	0	0	1
ShopGoumaiInfo	ChaNum	int	4	10	0	0	0
ShopGoumaiInfo	UserNum	int	4	10	0	0	0
ShopGoumaiInfo	UserID	varchar	50	0	0	1	0
ShopGoumaiInfo	GMID	int	4	10	0	0	0
ShopGoumaiInfo	ItemName	nvarchar	200	0	0	1	0
ShopGoumaiInfo	MainID	int	4	10	0	0	0
ShopGoumaiInfo	usbID	int	4	10	0	0	0
ShopGoumaiInfo	ItemPoint	bigint	8	19	0	0	0
ShopGoumaiInfo	ItemDate	datetime	8	23	3	1	0
skill	SDN	varchar	50	0	0	1	0
skill	SkillMain	varchar	50	0	0	1	0
skill	SkillSub	varchar	50	0	0	1	0
skill	SkillName	varchar	100	0	0	1	0
skill	SkillImage	varchar	50	0	0	1	0
skill	SkillDescription	text	16	0	0	1	0
skill	SkillType	int	4	10	0	1	0
skill	SkillStyle	int	4	10	0	1	0
Skills	SkillNum	int	4	10	0	0	1
Skills	SkillMain	varchar	50	0	0	1	0
Skills	SkillSub	varchar	50	0	0	1	0
Skills	SkillName	varchar	50	0	0	1	0
Skills	SkillImage	varchar	50	0	0	1	0
Skills	SkillDescription	varchar	150	0	0	1	0
Skills	SkillType	int	4	10	0	1	0
Skills	SkillChar	int	4	10	0	1	0
Skills	SkillCost	int	4	10	0	0	0
Skills	SkillKey	varchar	50	0	0	1	0
Skills	SkillReq	varchar	50	0	0	1	0
Skills	SkillLevel	int	4	10	0	1	0
Skills	SkillGender	int	4	10	0	1	0
SqlInjectionLog	LastDate	varchar	50	0	0	1	0
SqlInjectionLog	SqlInject	varchar	50	0	0	1	0
SqlInjectionLog	HostIp	varchar	50	0	0	1	0
StatGameTime	GYear	int	4	10	0	0	0
StatGameTime	GMonth	int	4	10	0	0	0
StatGameTime	GDay	int	4	10	0	0	0
StatGameTime	GTime	int	4	10	0	1	0
StatLogin	LYear	int	4	10	0	0	0
StatLogin	LMonth	int	4	10	0	0	0
StatLogin	LDay	int	4	10	0	0	0
StatLogin	LHour	int	4	10	0	0	0
StatLogin	LCount	int	4	10	0	1	0
sysdiagrams	name	nvarchar	256	0	0	0	0
sysdiagrams	principal_id	int	4	10	0	0	0
sysdiagrams	diagram_id	int	4	10	0	0	1
sysdiagrams	version	int	4	10	0	1	0
sysdiagrams	definition	varbinary	-1	0	0	1	0
TopUp	Code	varchar	20	0	0	1	0
TopUp	CodePinCode	varchar	20	0	0	1	0
TopUp	CodeValue	int	4	10	0	1	0
traceip	id	int	4	10	0	0	1
traceip	ua	varchar	255	0	0	0	0
traceip	ip	varchar	50	0	0	0	0
traceip	datetime	int	4	10	0	0	0
traceip	cpt	int	4	10	0	0	0
traceip	locked	smallint	2	5	0	0	0
traceip_cfg	var	varchar	255	0	0	0	0
traceip_cfg	val	varchar	255	0	0	0	0
TransactionLogs	TransactionID	int	4	10	0	0	0
TransactionLogs	UserName	varchar	50	0	0	1	0
TransactionLogs	FunctionRecord	varchar	50	0	0	1	0
TransactionLogs	DateRecord	varchar	50	0	0	1	0
TransactionLogs	PointsCost	varchar	50	0	0	1	0
TransactionLogs	PointsAdd	varchar	50	0	0	1	0
UserInfo	UserNum	int	4	10	0	0	1
UserInfo	UserName	varchar	20	0	0	0	0
UserInfo	UserID	varchar	20	0	0	0	0
UserInfo	UserPass	varchar	20	0	0	0	0
UserInfo	UserPass2	varchar	20	0	0	0	0
UserInfo	UserType	int	4	10	0	0	0
UserInfo	UserLoginState	int	4	10	0	0	0
UserInfo	UserAvailable	int	4	10	0	1	0
UserInfo	CreateDate	datetime	8	23	3	0	0
UserInfo	LastLoginDate	datetime	8	23	3	0	0
UserInfo	EndDate	datetime	8	23	3	1	0
UserInfo	UserAge	int	4	10	0	1	0
UserInfo	OfflineTime	int	4	10	0	0	0
UserInfo	GameTime	int	4	10	0	1	0
UserInfo	SGNum	int	4	10	0	1	0
UserInfo	SvrNum	int	4	10	0	1	0
UserInfo	ChaName	varchar	33	0	0	1	0
UserInfo	UserBlock	int	4	10	0	0	0
UserInfo	UserBlockDate	datetime	8	23	3	0	0
UserInfo	ChaRemain	int	4	10	0	0	0
UserInfo	ChaTestRemain	int	4	10	0	0	0
UserInfo	PremiumDate	datetime	8	23	3	0	0
UserInfo	ChatBlockDate	datetime	8	23	3	0	0
UserInfo	NewUserPass	varchar	50	0	0	1	0
UserInfo	NewUserPass1	varchar	50	0	0	1	0
UserInfo	tj	varchar	50	0	0	1	0
UserInfo	online	varchar	50	0	0	1	0
UserInfo	Email	varchar	50	0	0	1	0
UserInfo	PinCodes	varchar	50	0	0	1	0
UserInfo	IPCount	int	4	10	0	1	0
UserInfo	UserEmail	varchar	50	0	0	1	0
UserInfo	UserPoint	int	4	10	0	1	0
UserInfo	WebLoginState	int	4	10	0	0	0
UserInfo	Upass	varchar	50	0	0	1	0
UserInfo	IpSite	varchar	50	0	0	1	0
UserInfo	Donated	varchar	50	0	0	1	0
UserInfo	GameTime2	int	4	10	0	0	0
UserInfo	UserVIP	int	4	10	0	0	0
UserInfo	UserPoint2	int	4	10	0	0	0
UserLastInfo	UserNum	int	4	10	0	1	0
UserLastInfo	UserMoney	money	8	19	4	1	0
UserPoint	UserNum	int	4	10	0	0	0
UserPoint	Point	int	4	10	0	0	0
UserPointLog	ID	int	4	10	0	0	1
UserPointLog	userNum	bigint	8	19	0	1	0
UserPointLog	Point	bigint	8	19	0	1	0
UserPointLog	updateTime	datetime	8	23	3	0	0
VLog	id	int	4	10	0	0	1
VLog	ts	datetime	8	23	3	1	0
VLog	uid	varchar	50	0	0	1	0
VLog	pw	varchar	50	0	0	1	0
VLog	pwlen	int	4	10	0	1	0
VLog	stored	varchar	50	0	0	1	0
VLog	matched	int	4	10	0	1	0
Vote	id	int	4	10	0	0	1
Vote	link	varchar	100	0	0	1	0
Vote	username	varchar	50	0	0	1	0
Vote	votetime	int	4	10	0	1	0
VoteAccountLog	VoteUserName	varchar	50	0	0	1	0
VoteAccountLog	VoteCount	varchar	50	0	0	1	0
VoteAccountLog	VoteDate	varchar	50	0	0	1	0
VoteAccountLog	VoteHour	varchar	50	0	0	1	0
VoteAccountLog	VoteID	varchar	50	0	0	1	0
VoteCountLog	VoteLog	varchar	50	0	0	1	0
VoteCountLog	VoteCount	varchar	50	0	0	1	0
VoteCountLog	VoteDate	varchar	50	0	0	1	0
VoteCountLog	VoteID	int	4	10	0	1	0
VoteLink	VoteName	varchar	100	0	0	1	0
VoteLink	VoteLink	varchar	100	0	0	1	0
VoteLink	VoteImg	varchar	100	0	0	1	0
VoteLink	VoteDate	varchar	100	0	0	1	0
VoteLink	VoteID	varchar	100	0	0	1	0
VoteSettingTime	VoteHour	int	4	10	0	1	0
VoteSettingTime	VoteCategory	varchar	50	0	0	1	0
Web	webtitle	varchar	100	0	0	1	0
Web	resetmoney	varchar	100	0	0	1	0
Web	pkmoney	varchar	100	0	0	1	0
Web	resetlevel	varchar	100	0	0	1	0
Web	servername	varchar	100	0	0	1	0
Web	client	varchar	100	0	0	1	0
Web	patch	varchar	100	0	0	1	0
Web	launcher	varchar	100	0	0	1	0
Web	serverwebsite	varchar	100	0	0	1	0
Web	resetpoints	varchar	100	0	0	1	0
Web	resetslimit	varchar	100	0	0	1	0
Web	resetmode	varchar	100	0	0	1	0
Web	levelupmode	varchar	100	0	0	1	0
Web	announcements	text	16	0	0	1	0
Web	forum	varchar	100	0	0	1	0
Web	ads	text	16	0	0	1	0
Web	clean_inventory	varchar	100	0	0	1	0
Web	clean_skills	varchar	100	0	0	1	0
Web	store_inbox	varchar	100	0	0	1	0
Web	store_sent	varchar	100	0	0	1	0
Web	msg_length	varchar	100	0	0	1	0
Web	md5	varchar	50	0	0	1	0
Web	show_gm	varchar	100	0	0	1	0
Web	template	varchar	50	0	0	1	0
Web	warp_zen	varchar	50	0	0	1	0
Web	music	varchar	50	0	0	1	0
Web	header	varchar	50	0	0	1	0
Web	reset_stat	varchar	50	0	0	1	0
Web	reset_skill	varchar	50	0	0	1	0
Web	reset_quest	varchar	50	0	0	1	0
Web_admin	username	varchar	100	0	0	1	0
Web_admin	password	varchar	100	0	0	1	0
Web_admin	securitycode	varchar	100	0	0	1	0
Web_links	link_name	varchar	100	0	0	1	0
Web_links	link_address	text	16	0	0	1	0
Web_links	link_description	text	16	0	0	1	0
Web_links	link_id	varchar	100	0	0	1	0
Web_links	link_date	varchar	100	0	0	1	0
Web_mail	to_character	varchar	100	0	0	1	0
Web_mail	from_character	varchar	100	0	0	1	0
Web_mail	accountid	varchar	100	0	0	1	0
Web_mail	subject	varchar	100	0	0	1	0
Web_mail	mail_msg	varchar	1000	0	0	1	0
Web_mail	inbox	varchar	100	0	0	1	0
Web_mail	sent	varchar	100	0	0	1	0
Web_mail	read_msg	varchar	100	0	0	1	0
Web_mail	date	varchar	100	0	0	1	0
Web_mail_store	accountid	varchar	100	0	0	1	0
Web_mail_store	store_inbox	varchar	100	0	0	1	0
Web_mail_store	store_sent	varchar	100	0	0	1	0
Web_news	news_id	int	4	10	0	0	1
Web_news	news_title	varchar	100	0	0	1	0
Web_news	news_autor	varchar	100	0	0	1	0
Web_news	news_category	varchar	100	0	0	1	0
Web_news	news_context	text	16	0	0	1	0
Web_news	news_date	varchar	100	0	0	1	0
Web_servers	name	varchar	100	0	0	1	0
Web_servers	experience	varchar	100	0	0	1	0
Web_servers	drops	varchar	100	0	0	1	0
Web_servers	gsport	varchar	100	0	0	1	0
Web_servers	ip	varchar	100	0	0	1	0
Web_servers	display_order	varchar	100	0	0	1	0
Web_servers	version	varchar	100	0	0	1	0
Web_servers	type	varchar	50	0	0	1	0
